,city,city_development_Index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
737,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,4.0,Pvt Ltd,1,39,0
738,city_16,0.91,Other,Has relevent experience,Full time course,Masters,STEM,5,3.0,Other,0,92,0
739,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,5.0,Pvt Ltd,1,96,0
740,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Pvt Ltd,>4,70,0
741,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,3.0,Pvt Ltd,never,4,0
742,city_103,0.92,Other,No relevent experience,Full time course,UH,,0,,Other,never,34,0
743,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,3,3.0,Pvt Ltd,3,51,0
744,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,8.0,Pvt Ltd,2,6,0
745,city_36,0.893,Male,Has relevent experience,Full time course,UH,,9,,Other,2,68,0
746,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,9,6.0,Public Sector,>4,90,0
747,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,5,3.0,Pvt Ltd,1,71,1
748,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,Other,9,4.0,Other,2,4,0
749,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,3.0,Early Stage Startup,1,145,0
750,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,Humanities,3,3.0,Pvt Ltd,2,9,0
751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,4.0,Pvt Ltd,4,26,0
752,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,UH,,4,8.0,Public Sector,2,42,0
753,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,18,,Other,1,45,1
754,city_136,0.897,Other,No relevent experience,no_enrollment,Phd,STEM,12,,Other,2,53,0
755,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,15,3.0,Pvt Ltd,2,166,0
756,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,30,4.0,Pvt Ltd,>4,72,0
757,city_145,0.555,Female,Has relevent experience,Part time course,Masters,STEM,30,8.0,NGO,3,135,1
758,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,6,5.0,NGO,>4,138,1
759,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4.0,Pvt Ltd,>4,31,0
760,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,25,0
761,city_75,0.9390000000000001,Other,Has relevent experience,no_enrollment,Masters,STEM,2,8.0,Pvt Ltd,1,28,0
762,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,30,1.0,Pvt Ltd,>4,8,0
763,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,3.0,Pvt Ltd,1,32,0
764,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,4.0,Pvt Ltd,1,77,1
765,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,1,162,0
766,city_103,0.92,Male,No relevent experience,no_enrollment,UH,,10,,Other,never,53,0
767,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,2.0,Early Stage Startup,1,12,0
768,city_159,0.843,Female,Has relevent experience,no_enrollment,Masters,STEM,7,3.0,Pvt Ltd,1,6,1
769,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1.0,Pvt Ltd,1,31,0
770,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,7,4.0,Other,1,5,0
771,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,13,6.0,Public Sector,>4,66,1
772,city_103,0.92,Other,Has relevent experience,no_enrollment,Phd,STEM,30,5.0,NGO,>4,184,0
773,city_126,0.479,Other,Has relevent experience,Full time course,Graduate,STEM,5,,Public Sector,1,4,0
774,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,UH,,17,,Other,never,182,0
775,city_160,0.92,Other,No relevent experience,no_enrollment,Masters,STEM,8,7.0,Pvt Ltd,1,113,0
776,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,never,94,0
777,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Humanities,10,4.0,Pvt Ltd,3,39,0
778,city_83,0.9229999999999999,Other,No relevent experience,Full time course,Graduate,STEM,2,4.0,NGO,1,61,0
779,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5.0,Pvt Ltd,2,103,0
780,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,8.0,Pvt Ltd,1,7,0
781,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,3.0,Pvt Ltd,never,80,0
782,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,8.0,Pvt Ltd,2,11,0
783,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,2.0,Pvt Ltd,2,89,1
784,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,4.0,Pvt Ltd,1,32,1
785,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3.0,Pvt Ltd,1,19,0
786,city_160,0.92,Male,Has relevent experience,no_enrollment,UH,,9,1.0,NGO,2,157,0
787,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,8.0,Pvt Ltd,never,110,0
788,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,UH,,20,6.0,Pvt Ltd,>4,90,0
789,city_103,0.92,Other,Has relevent experience,Full time course,Masters,STEM,8,8.0,Pvt Ltd,1,80,0
790,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4.0,Other,1,17,1
791,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,4,20,0
792,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,7,8.0,Pvt Ltd,1,56,0
793,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,30,8.0,Pvt Ltd,>4,109,0
794,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,4.0,Pvt Ltd,2,118,0
795,city_19,0.682,Other,No relevent experience,no_enrollment,Graduate,STEM,2,,Other,1,72,1
796,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,10,8.0,Pvt Ltd,3,9,0
797,city_73,0.754,Other,No relevent experience,no_enrollment,Graduate,STEM,9,8.0,Public Sector,>4,15,0
798,city_61,0.9129999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,,Other,1,28,0
799,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,6.0,Pvt Ltd,never,48,0
800,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2.0,Early Stage Startup,1,9,0
801,city_103,0.92,Male,No relevent experience,Full time course,UH,,4,,Other,1,111,1
802,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3.0,Pvt Ltd,>4,28,0
803,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,30,,Other,1,17,1
804,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,8.0,Pvt Ltd,1,109,0
805,city_104,0.924,Other,Has relevent experience,no_enrollment,Masters,STEM,30,8.0,Pvt Ltd,3,35,0
806,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2.0,Funded Startup,1,3,0
807,city_103,0.92,Male,No relevent experience,no_enrollment,UH,,1,,Other,never,192,0
808,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,Masters,Arts,30,1.0,Pvt Ltd,>4,136,0
809,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,4.0,Pvt Ltd,never,34,0
810,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,9,,Other,>4,48,0
811,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,4,3.0,Funded Startup,4,94,0
812,city_118,0.722,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,5.0,Other,1,12,1
813,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,3.0,Funded Startup,1,172,1
814,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,3,166,0
815,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,4.0,Pvt Ltd,2,28,1
816,city_114,0.9259999999999999,Other,No relevent experience,no_enrollment,Masters,Other,15,4.0,Pvt Ltd,4,42,0
817,city_136,0.897,Other,No relevent experience,Full time course,Graduate,STEM,0,,Other,never,18,1
818,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,8.0,Pvt Ltd,3,18,0
819,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,2.0,Pvt Ltd,>4,9,0
820,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,2,1.0,Pvt Ltd,1,62,0
821,city_45,0.89,Male,Has relevent experience,no_enrollment,UH,,7,2.0,Pvt Ltd,2,20,0
822,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,6.0,Pvt Ltd,1,51,0
823,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,10,3.0,Pvt Ltd,1,16,0
824,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,5,,Other,never,16,0
825,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,1,108,0
826,city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,Other,1,326,1
827,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,Other,1,10,1
828,city_103,0.92,Male,No relevent experience,Full time course,UH,,5,,Other,never,53,0
829,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2.0,Funded Startup,1,17,0
830,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,56,1
831,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2.0,Pvt Ltd,1,20,0
832,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,17,3.0,Pvt Ltd,>4,14,0
833,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7,,Other,4,16,0
834,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,,Other,never,61,1
835,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Other,1,57,1
836,city_9,0.743,Female,No relevent experience,Full time course,UH,,4,,Other,never,22,0
837,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,5.0,Other,1,10,0
838,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,7.0,Pvt Ltd,1,127,0
839,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,26,0
840,city_149,0.6890000000000001,Male,No relevent experience,Full time course,UH,,1,,Other,1,30,1
841,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,3.0,Pvt Ltd,>4,27,0
842,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,7,6.0,Pvt Ltd,1,34,0
843,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,Other,1,48,1
844,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,4.0,Other,1,10,0
845,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,7.0,Pvt Ltd,4,62,0
846,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,17,0
847,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,6.0,Pvt Ltd,1,54,0
848,city_114,0.9259999999999999,Other,No relevent experience,Full time course,Graduate,STEM,8,,Other,never,9,0
849,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,1,144,0
850,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,30,3.0,Pvt Ltd,3,42,0
851,city_61,0.9129999999999999,Other,Has relevent experience,Part time course,Graduate,STEM,8,3.0,Pvt Ltd,1,28,0
852,city_36,0.893,Other,No relevent experience,no_enrollment,UH,,15,1.0,Pvt Ltd,2,46,0
853,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,30,,Other,>4,25,0
854,city_146,0.735,Other,Has relevent experience,Full time course,Graduate,STEM,3,4.0,Other,0,18,0
855,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,12,4.0,Pvt Ltd,>4,154,0
856,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,3.0,Pvt Ltd,2,25,0
857,city_28,0.9390000000000001,Male,No relevent experience,Full time course,UH,,3,3.0,Public Sector,1,30,0
858,city_16,0.91,Male,Has relevent experience,no_enrollment,UH,,4,4.0,Pvt Ltd,1,48,0
859,city_114,0.9259999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,14,3.0,Pvt Ltd,never,68,0
860,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,6.0,Pvt Ltd,>4,84,0
861,city_157,0.769,Other,Has relevent experience,Full time course,Graduate,STEM,5,,Other,1,19,0
862,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,8.0,Pvt Ltd,1,166,0
863,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1.0,Pvt Ltd,2,145,0
864,city_123,0.738,Other,No relevent experience,no_enrollment,Masters,STEM,15,3.0,Pvt Ltd,0,44,0
865,city_167,0.9209999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,1,35,0
866,city_45,0.89,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,2.0,Pvt Ltd,1,22,0
867,city_114,0.9259999999999999,Male,No relevent experience,Full time course,UH,,6,,Other,never,45,0
868,city_10,0.895,Female,No relevent experience,Full time course,Graduate,STEM,7,,NGO,1,21,1
869,city_160,0.92,Other,No relevent experience,Full time course,UH,,4,8.0,Pvt Ltd,1,4,0
870,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,12,4.0,Pvt Ltd,1,216,0
871,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,7.0,Pvt Ltd,0,14,0
872,city_162,0.767,Other,No relevent experience,Full time course,UH,,3,,Other,1,50,1
873,city_27,0.848,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,4.0,Pvt Ltd,4,139,0
874,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,30,,Pvt Ltd,never,11,0
875,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,NGO,1,77,0
876,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Public Sector,never,8,0
877,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,Other,30,8.0,Pvt Ltd,never,52,0
878,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,3.0,Pvt Ltd,4,39,0
879,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Public Sector,>4,32,0
880,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2.0,Pvt Ltd,1,4,0
881,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,8.0,Pvt Ltd,1,18,0
882,city_162,0.767,Male,No relevent experience,Full time course,UH,,3,,Other,never,49,0
883,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,8.0,Pvt Ltd,1,166,0
884,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,5,2.0,Pvt Ltd,1,32,0
885,city_100,0.887,Male,Has relevent experience,no_enrollment,UH,,4,2.0,Pvt Ltd,1,14,0
886,city_103,0.92,Other,Has relevent experience,no_enrollment,UH,,5,4.0,NGO,1,140,0
887,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,5.0,Funded Startup,2,20,1
888,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,5.0,Pvt Ltd,3,23,0
889,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,Other,1,45,1
890,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,>4,52,0
891,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,6.0,Public Sector,>4,142,0
892,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,9,6.0,Public Sector,1,131,0
893,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,6.0,Pvt Ltd,1,314,0
894,city_103,0.92,Other,No relevent experience,Full time course,Graduate,Humanities,0,3.0,Public Sector,1,196,1
895,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,3.0,Early Stage Startup,1,27,0
896,city_21,0.624,Other,No relevent experience,Full time course,UH,,2,,Other,never,61,0
897,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,6,,Other,2,82,0
898,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,2.0,Pvt Ltd,>4,21,1
899,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,4.0,Pvt Ltd,2,94,1
900,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,2,78,0
901,city_103,0.92,Male,No relevent experience,Part time course,UH,,9,,Other,2,77,1
902,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,2,105,0
903,city_126,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,8.0,Public Sector,1,22,0
904,city_16,0.91,Female,Has relevent experience,no_enrollment,UH,,9,2.0,Pvt Ltd,2,12,0
905,city_126,0.479,Female,No relevent experience,Part time course,Masters,STEM,9,,Other,1,99,1
906,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,Other,4,76,0
907,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,9,1
908,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,4.0,Funded Startup,3,162,0
909,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,5,,Other,3,54,0
910,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,30,,Other,never,78,0
911,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,,Other,>4,140,1
912,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5.0,Funded Startup,1,5,1
913,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,8,,Other,3,110,1
914,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,Other,>4,13,1
915,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,4,,Other,never,37,0
916,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,5.0,Pvt Ltd,never,3,0
917,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,UH,,7,3.0,Pvt Ltd,1,85,0
918,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,3.0,Other,1,14,0
919,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,4,94,0
920,city_21,0.624,Other,Has relevent experience,Part time course,Graduate,STEM,3,,Other,1,9,1
921,city_103,0.92,Male,Has relevent experience,Full time course,UH,,6,4.0,Funded Startup,3,167,0
922,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,8.0,Pvt Ltd,1,14,0
923,city_102,0.804,Male,No relevent experience,Full time course,UH,,3,6.0,Pvt Ltd,1,4,0
924,city_159,0.843,Other,No relevent experience,no_enrollment,Phd,STEM,9,8.0,Pvt Ltd,1,87,0
925,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,8.0,Pvt Ltd,never,17,0
926,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,30,4.0,NGO,1,23,0
927,city_160,0.92,Other,No relevent experience,no_enrollment,Phd,Humanities,30,6.0,Public Sector,>4,19,0
928,city_46,0.762,Other,No relevent experience,no_enrollment,Masters,Arts,9,8.0,Pvt Ltd,>4,10,0
929,city_165,0.903,Other,No relevent experience,no_enrollment,Phd,STEM,30,6.0,Pvt Ltd,>4,92,0
930,city_21,0.624,Other,No relevent experience,Full time course,Masters,STEM,4,,Other,never,43,1
931,city_36,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,8,3.0,NGO,2,68,0
932,city_102,0.804,Other,No relevent experience,Full time course,Graduate,STEM,4,,Other,never,33,0
933,city_73,0.754,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,,Other,2,154,1
